date,ID,time_rel_sunrise,UST,Phase,index
2022-05-16,RbDgY,-768.971387,27,DC,9183
2022-05-16,TbTbLg,-767.252708,17,DC,10214
2022-05-16,DgTbO,-760.8383114,1,DC,726
2022-05-16,RRO,-759.3121526,13,DC,8769
2022-05-16,TbTbLg,-757.8837686,20,DC,10215
2022-05-16,YKY,-757.0268124,19,DC,12305
2022-05-16,RbDgY,-753.931149,17,DC,9184
2022-05-16,DgTbO,-752.1636866,7,DC,727
2022-05-16,TbTbLg,-749.3200697,18,DC,10216
2022-05-16,YKY,-747.8890014,18,DC,12306
2022-05-16,RRO,-746.9499862,98,DC,8770
2022-05-16,DgTbO,-743.0102677,33,DC,728
2022-05-16,TbTbLg,-742.1313238,1,DC,10217
2022-05-16,YKY,-739.3205914,1,DC,12307
2022-05-16,RbDgY,-736.684623,20,DC,9185
2022-05-16,DgTbO,-733.7653276,153,DC,729
2022-05-16,TbTbLg,-732.0225606,19,DC,10218
2022-05-16,YKY,-728.4144284,27,DC,12308
2022-05-16,DgTbO,-726.0130859,7,DC,730
2022-05-16,RbDgY,-723.99501,94,DC,9186
2022-05-16,TbTbLg,-722.5423017,62,DC,10219
2022-05-16,DgTbO,-718.5143234,1,DC,731
2022-05-16,YKY,-716.5286644,19,DC,12309
2022-05-16,RbDgY,-714.442737,20,DC,9187
2022-05-16,RRO,-706.1863419,30,DC,8771
2022-05-16,DgTbO,-706.023427,33,DC,732
2022-05-16,YKY,-704.1130074,169,DC,12310
2022-05-16,RbDgY,-701.671228,27,DC,9188
2022-05-16,YKY,-696.7915694,1,DC,12311
2022-05-16,RRO,-695.1770874,10,DC,8772
2022-05-16,DgTbO,-694.5605302,15,DC,733
2022-05-16,YKY,-687.2021104,18,DC,12312
2022-05-16,RbDgY,-687.026457,27,DC,9189
2022-05-16,DgTbO,-685.40007,1,DC,734
2022-05-16,RRO,-682.9189912,30,DC,8773
2022-05-16,TbTbLg,-678.6961946,3,DC,10223
2022-05-16,DgTbO,-677.46476,20,DC,735
2022-05-16,RbDgY,-675.85069,20,DC,9190
2022-05-16,YKY,-675.0994134,1,DC,12313
2022-05-16,RRO,-670.2723664,12,DC,8774
2022-05-16,DgTbO,-668.5648352,33,DC,736
2022-05-16,TbTbLg,-668.2796845,60,DC,10224
2022-05-16,RbDgY,-667.802599,17,DC,9191
2022-05-16,YKY,-667.5099814,27,DC,12314
2022-05-16,DgTbO,-658.2496363,10,DC,737
2022-05-16,RRO,-657.6257416,13,DC,8775
2022-05-16,TbTbLg,-656.841812,19,DC,10225
2022-05-16,RbDgY,-656.744778,17,DC,9192
2022-05-16,YKY,-656.5938174,27,DC,12315
2022-05-16,RRO,-646.1238884,12,DC,8776
2022-05-16,DgTbO,-644.0900012,33,DC,738
2022-05-16,RRO,-635.7459929,13,DC,8777
2022-05-16,YKY,-633.8501904,19,DC,12316
2022-05-16,DgTbO,-631.1134474,1,DC,739
2022-05-16,DgTbO,-621.5937138,153,DC,740
2022-05-16,RRO,-621.1081592,12,DC,8778
2022-05-16,TbTbLg,-620.0926696,3,DC,10226
2022-05-16,DgTbO,-610.2933476,1,DC,741
2022-05-16,TbTbLg,-608.6286163,18,DC,10227
2022-05-16,YKY,-605.8288924,18,DC,12317
2022-05-16,DgTbO,-599.6325494,20,DC,742
2022-05-16,YKY,-593.6327424,NA,DC,12318
2022-05-16,DgTbO,-584.515326,33,DC,743
2022-05-16,RbDgY,-572.089814,17,DC,9193
2022-05-16,DgTbO,-569.4966778,33,DC,744
2022-05-16,YKY,-566.4509624,NA,DC,12319
2022-05-16,DgTbO,-556.2664668,20,DC,745
2022-05-16,YKY,-555.8446944,170,DC,12320
2022-05-16,TbTbLg,-553.9358365,NA,DC,10229
2022-05-16,RbDgY,-553.8225858,17,DC,9194
2022-05-16,RRO,-543.5702149,30,DC,8779
2022-05-16,DgTbO,-543.5220911,20,DC,746
2022-05-16,YKY,-543.4536874,30,DC,12321
2022-05-16,RbDgY,-536.778078,94,DC,9195
2022-05-16,RRO,-532.0752997,12,DC,8780
2022-05-16,DgTbO,-529.6440998,33,DC,747
2022-05-16,RbDgY,-524.741998,17,DC,9196
2022-05-16,RRO,-521.1756862,98,DC,8781
2022-05-16,DgTbO,-515.4422182,15,DC,748
2022-05-16,RbDgY,-510.430251,17,DC,9197
2022-05-16,RRO,-509.9178901,12,DC,8782
2022-05-16,DgTbO,-498.6210506,10,DC,749
2022-05-16,RbDgY,-489.632832,20,DC,9198
2022-05-16,DgTbO,-483.8770066,20,DC,750
2022-05-16,DgTbO,-468.5837559,33,DC,751
2022-05-16,TbTbLg,-453.9849548,9,DC,10230
2022-05-16,TbTbLg,-445.0611682,3,DC,10231
2022-05-16,YKY,-433.3141944,35,DC,12322
2022-05-16,RRO,-401.8576833,12,DC,8784
2022-05-16,RRO,-378.5889703,12,DC,8785
2022-05-16,YKY,-323.0801584,170,DC,12323
2022-05-16,YKY,-315.3885704,35,DC,12324
2022-05-16,RRO,-294.9802756,12,DC,8786
2022-05-16,RRO,-279.0450342,5,DC,8787
2022-05-16,RRO,-251.8577079,12,DC,8788
2022-05-16,RRO,-237.719411,12,DC,8789
2022-05-16,RbDgY,-218.2156362,95,DC,9202
2022-05-16,RRO,-207.6819299,12,DC,8790
2022-05-16,RbDgY,-192.369182,96,DC,9203
2022-05-16,RRO,-188.9888317,9,DC,8791
2022-05-16,RbDgY,19.441627,NA,DC,9204
2022-05-16,DgTbO,75.51330114,13,DC,755
2022-05-16,DgTbO,317.7371478,25,PDC,757
2022-05-16,DgTbO,349.958363,25,PDC,758
2022-05-16,RbDgY,354.94348,96,DC,9205
2022-05-16,DgTbO,383.2509808,25,PDC,759
2022-05-16,DgTbO,418.3987046,25,PDC,760
2022-05-16,DgTbO,458.1793642,25,PDC,761
2022-05-16,DgTbO,549.9837942,25,PDC,762
2022-05-16,DgTbO,610.5089804,25,PDC,763
2022-05-17,RbDgY,-2471.925669,3,DC,9208
2022-05-17,RbDgY,-2407.851866,3,DC,9209
2022-05-17,LbOW,-2372.678921,3,DC,6366
2022-05-17,RbDgY,-2371.487823,3,DC,9210
2022-05-17,RbDgY,-2349.4485,3,DC,9211
2022-05-17,RbDgY,-2325.659431,3,DC,9212
2022-05-17,RbDgY,-2306.430002,8,DC,9213
2022-05-17,LbOW,-2296.973841,9,DC,6367
2022-05-17,RbDgY,-2296.752846,9,DC,9214
2022-05-17,RbDgY,-2281.178381,3,DC,9215
2022-05-17,YKY,-2279.655052,3,DC,12331
2022-05-17,RbDgY,-2263.133984,8,DC,9216
2022-05-17,RbDgY,-2252.083102,9,DC,9217
2022-05-17,DgTbO,-2244.884409,33,DC,768
2022-05-17,LbOW,-2243.543922,3,DC,6368
2022-05-17,RbDgY,-2242.301875,3,DC,9218
2022-05-17,YKY,-2241.461221,166,DC,12332
2022-05-17,DgTbO,-2237.807901,8,DC,769
2022-05-17,DgTbO,-2228.927475,4,DC,770
2022-05-17,RbDgY,-2227.199195,8,DC,9219
2022-05-17,DgTbO,-2222.094427,32,DC,771
2022-05-17,LbOW,-2221.311154,29,DC,6369
2022-05-17,RbDgY,-2214.316678,9,DC,9220
2022-05-17,DgTbO,-2212.630959,8,DC,772
2022-05-17,RbDgY,-2203.090978,9,DC,9221
2022-05-17,DgTbO,-2200.930136,33,DC,773
2022-05-17,LbOW,-2199.348671,8,DC,6370
2022-05-17,LbOW,-2192.198002,29,DC,6371
2022-05-17,DgTbO,-2191.648084,7,DC,774
2022-05-17,RbDgY,-2190.028072,8,DC,9222
2022-05-17,YKY,-2188.298991,8,DC,12333
2022-05-17,LbOW,-2185.877601,NA,DC,6372
2022-05-17,DgTbO,-2181.307537,4,DC,775
2022-05-17,RbDgY,-2178.672601,8,DC,9223
2022-05-17,LbOW,-2177.234413,3,DC,6373
2022-05-17,DgTbO,-2176.029725,32,DC,776
2022-05-17,LbOW,-2168.615221,5,DC,6374
2022-05-17,RbDgY,-2167.961681,9,DC,9224
2022-05-17,DgTbO,-2167.799817,7,DC,777
2022-05-17,DgTbO,-2158.601797,6,DC,778
2022-05-17,RbDgY,-2158.373351,9,DC,9225
2022-05-17,LbOW,-2157.923417,9,DC,6375
2022-05-17,YKY,-2156.928654,9,DC,12334
2022-05-17,DgTbO,-2148.644797,11,DC,779
2022-05-17,LbOW,-2147.547151,17,DC,6376
2022-05-17,RbDgY,-2147.162903,3,DC,9226
2022-05-17,DgTbO,-2141.681645,33,DC,780
2022-05-17,LbOW,-2141.101313,21,DC,6377
2022-05-17,RbDgY,-2139.066245,21,DC,9227
2022-05-17,YKY,-2137.377898,10,DC,12335
2022-05-17,DgTbO,-2135.607534,10,DC,781
2022-05-17,LbOW,-2134.901512,10,DC,6378
2022-05-17,RbDgY,-2131.845144,13,DC,9228
2022-05-17,RRO,-2131.087019,5,DC,8796
2022-05-17,DgTbO,-2129.273648,7,DC,782
2022-05-17,LbOW,-2127.405304,29,DC,6379
2022-05-17,RbDgY,-2123.866433,21,DC,9229
2022-05-17,DgTbO,-2123.202375,20,DC,783
2022-05-17,LbOW,-2119.889914,115,DC,6380
2022-05-17,RRO,-2118.322448,5,DC,8797
2022-05-17,DgTbO,-2117.240235,33,DC,784
2022-05-17,RbDgY,-2116.000097,13,DC,9230
2022-05-17,YKY,-2115.829464,13,DC,12336
2022-05-17,LbOW,-2114.51972,13,DC,6381
2022-05-17,DgTbO,-2110.209804,32,DC,785
2022-05-17,LbOW,-2108.000671,29,DC,6382
2022-05-17,YKY,-2107.053469,21,DC,12337
2022-05-17,RbDgY,-2106.531081,13,DC,9231
2022-05-17,RRO,-2106.300244,97,DC,8798
2022-05-17,DgTbO,-2104.057907,12,DC,786
2022-05-17,TbTbLg,-2097.628454,9,DC,10236
2022-05-17,LbOW,-2097.017389,8,DC,6383
2022-05-17,YKY,-2096.805702,9,DC,12338
2022-05-17,DgTbO,-2096.695758,8,DC,787
2022-05-17,RbDgY,-2096.512595,22,DC,9232
2022-05-17,RRO,-2093.410789,8,DC,8799
2022-05-17,DgTbO,-2088.842454,4,DC,788
2022-05-17,LbOW,-2088.23047,29,DC,6384
2022-05-17,YKY,-2087.265673,8,DC,12339
2022-05-17,RbDgY,-2087.230905,5,DC,9233
2022-05-17,TbTbLg,-2085.767948,3,DC,10237
2022-05-17,DgTbO,-2082.985134,32,DC,789
2022-05-17,LbOW,-2081.05077,9,DC,6385
2022-05-17,RbDgY,-2081.043567,16,DC,9234
2022-05-17,DgTbO,-2075.156801,8,DC,790
2022-05-17,LbOW,-2073.269905,8,DC,6386
2022-05-17,RbDgY,-2072.697141,9,DC,9235
2022-05-17,TbTbLg,-2072.016393,8,DC,10238
2022-05-17,DgTbO,-2068.701287,33,DC,791
2022-05-17,LbOW,-2065.866438,3,DC,6387
2022-05-17,RbDgY,-2064.074562,3,DC,9236
2022-05-17,DgTbO,-2062.110118,33,DC,792
2022-05-17,TbTbLg,-2060.879196,9,DC,10239
2022-05-17,LbOW,-2060.333022,116,DC,6388
2022-05-17,RbDgY,-2056.317867,8,DC,9237
2022-05-17,DgTbO,-2055.594535,10,DC,793
2022-05-17,YKY,-2054.576338,8,DC,12341
2022-05-17,LbOW,-2054.367779,29,DC,6389
2022-05-17,DgTbO,-2048.595197,10,DC,794
2022-05-17,LbOW,-2046.905127,10,DC,6390
2022-05-17,RbDgY,-2046.786409,9,DC,9238
2022-05-17,TbTbLg,-2046.308473,10,DC,10240
2022-05-17,YKY,-2045.574089,9,DC,12342
2022-05-17,DgTbO,-2040.552765,8,DC,795
2022-05-17,RRO,-2039.917264,3,DC,8800
2022-05-17,LbOW,-2039.845643,8,DC,6391
2022-05-17,YKY,-2037.055934,3,DC,12343
2022-05-17,RbDgY,-2036.554211,3,DC,9239
2022-05-17,LbOW,-2034.331512,3,DC,6392
2022-05-17,TbTbLg,-2033.489375,3,DC,10241
2022-05-17,DgTbO,-2031.601714,7,DC,796
2022-05-17,RbDgY,-2027.910818,9,DC,9240
2022-05-17,YKY,-2027.508683,166,DC,12344
2022-05-17,DgTbO,-2026.235051,20,DC,797
2022-05-17,RRO,-2024.292442,30,DC,8801
2022-05-17,LbOW,-2022.914443,21,DC,6393
2022-05-17,TbTbLg,-2022.090738,22,DC,10242
2022-05-17,YKY,-2019.593565,16,DC,12345
2022-05-17,RbDgY,-2019.099546,16,DC,9241
2022-05-17,LbOW,-2018.014593,5,DC,6394
2022-05-17,DgTbO,-2014.271108,4,DC,798
2022-05-17,YKY,-2013.642771,8,DC,12346
2022-05-17,TbTbLg,-2012.984036,16,DC,10243
2022-05-17,RbDgY,-2011.489916,8,DC,9242
2022-05-17,LbOW,-2010.52798,9,DC,6395
2022-05-17,RRO,-2008.789148,9,DC,8802
2022-05-17,DgTbO,-2008.560029,11,DC,799
2022-05-17,YKY,-2006.420947,1,DC,12347
2022-05-17,RbDgY,-2004.739232,20,DC,9243
2022-05-17,TbTbLg,-2004.65293,1,DC,10244
2022-05-17,LbOW,-2002.552665,8,DC,6396
2022-05-17,DgTbO,-2002.237412,12,DC,800
2022-05-17,YKY,-1999.45911,8,DC,12348
2022-05-17,RbDgY,-1997.532007,8,DC,9244
2022-05-17,LbOW,-1997.513469,29,DC,6397
2022-05-17,RRO,-1996.218841,97,DC,8803
2022-05-17,TbTbLg,-1995.746661,8,DC,10245
2022-05-17,DgTbO,-1995.642989,32,DC,801
2022-05-17,YKY,-1993.746648,3,DC,12349
2022-05-17,LbOW,-1992.59866,10,DC,6398
2022-05-17,RbDgY,-1989.685118,3,DC,9245
2022-05-17,DgTbO,-1988.762267,12,DC,802
2022-05-17,TbTbLg,-1987.10183,9,DC,10246
2022-05-17,YKY,-1985.968744,9,DC,12350
2022-05-17,LbOW,-1984.320314,9,DC,6399
2022-05-17,DgTbO,-1983.095596,8,DC,803
2022-05-17,RRO,-1982.566205,9,DC,8804
2022-05-17,RbDgY,-1982.339133,8,DC,9246
2022-05-17,TbTbLg,-1976.862237,60,DC,10247
2022-05-17,YKY,-1976.739254,3,DC,12351
2022-05-17,DgTbO,-1975.384762,33,DC,804
2022-05-17,LbOW,-1975.197211,17,DC,6400
2022-05-17,RbDgY,-1974.311845,9,DC,9247
2022-05-17,YKY,-1969.669089,166,DC,12352
2022-05-17,DgTbO,-1968.127408,4,DC,805
2022-05-17,LbOW,-1967.384253,13,DC,6401
2022-05-17,RRO,-1967.328244,9,DC,8805
2022-05-17,TbTbLg,-1967.090486,9,DC,10248
2022-05-17,RbDgY,-1967.033872,9,DC,9248
2022-05-17,YKY,-1961.717862,9,DC,12353
2022-05-17,DgTbO,-1961.600354,32,DC,806
2022-05-17,RbDgY,-1960.104168,8,DC,9249
2022-05-17,DgTbO,-1954.007524,8,DC,807
2022-05-17,YKY,-1953.56241,8,DC,12354
2022-05-17,LbOW,-1953.179009,29,DC,6402
2022-05-17,RbDgY,-1952.432096,3,DC,9250
2022-05-17,RRO,-1952.093742,97,DC,8806
2022-05-17,TbTbLg,-1951.660535,3,DC,10249
2022-05-17,DgTbO,-1946.286913,33,DC,808
2022-05-17,LbOW,-1945.255671,9,DC,6403
2022-05-17,YKY,-1944.587698,9,DC,12355
2022-05-17,TbTbLg,-1943.871622,9,DC,10250
2022-05-17,RbDgY,-1943.183729,9,DC,9251
2022-05-17,DgTbO,-1940.467947,8,DC,809
2022-05-17,LbOW,-1938.474549,13,DC,6404
2022-05-17,RRO,-1937.018814,97,DC,8807
2022-05-17,YKY,-1936.217604,21,DC,12356
2022-05-17,TbTbLg,-1936.125821,5,DC,10251
2022-05-17,RbDgY,-1935.463091,21,DC,9252
2022-05-17,DgTbO,-1934.6787,7,DC,810
2022-05-17,LbOW,-1934.510487,21,DC,6405
2022-05-17,YKY,-1929.934618,16,DC,12357
2022-05-17,TbTbLg,-1929.520033,21,DC,10252
2022-05-17,LbOW,-1928.348483,5,DC,6406
2022-05-17,DgTbO,-1927.93593,10,DC,811
2022-05-17,RbDgY,-1927.845156,5,DC,9253
2022-05-17,YKY,-1924.301596,13,DC,12358
2022-05-17,LbOW,-1923.261371,3,DC,6407
2022-05-17,TbTbLg,-1923.116535,10,DC,10253
2022-05-17,RRO,-1922.970711,28,DC,8808
2022-05-17,RbDgY,-1918.806297,13,DC,9254
2022-05-17,LbOW,-1917.85282,10,DC,6408
2022-05-17,YKY,-1917.522337,21,DC,12359
2022-05-17,DgTbO,-1915.11945,20,DC,812
2022-05-17,TbTbLg,-1913.948316,16,DC,10254
2022-05-17,RbDgY,-1910.73182,16,DC,9255
2022-05-17,YKY,-1910.710125,5,DC,12360
2022-05-17,LbOW,-1909.257688,5,DC,6409
2022-05-17,RRO,-1909.186252,5,DC,8809
2022-05-17,TbTbLg,-1907.274745,13,DC,10255
2022-05-17,YKY,-1905.170987,165,DC,12361
2022-05-17,RbDgY,-1904.813698,21,DC,9256
2022-05-17,DgTbO,-1904.421751,33,DC,813
2022-05-17,LbOW,-1903.354862,29,DC,6410
2022-05-17,TbTbLg,-1899.461172,22,DC,10256
2022-05-17,YKY,-1899.119099,10,DC,12362
2022-05-17,RbDgY,-1898.27946,22,DC,9257
2022-05-17,LbOW,-1898.123877,13,DC,6411
2022-05-17,DgTbO,-1898.031087,10,DC,814
2022-05-17,RRO,-1898.017424,97,DC,8810
2022-05-17,YKY,-1892.258367,13,DC,12363
2022-05-17,LbOW,-1891.673895,10,DC,6412
2022-05-17,TbTbLg,-1891.592151,16,DC,10257
2022-05-17,RbDgY,-1890.474199,13,DC,9258
2022-05-17,DgTbO,-1890.113314,20,DC,815
2022-05-17,RRO,-1887.84073,12,DC,8811
2022-05-17,LbOW,-1885.699054,9,DC,6413
2022-05-17,TbTbLg,-1885.614889,20,DC,10258
2022-05-17,YKY,-1885.448188,21,DC,12364
2022-05-17,DgTbO,-1884.857019,32,DC,816
2022-05-17,RbDgY,-1883.55837,21,DC,9259
2022-05-17,LbOW,-1880.160901,8,DC,6414
2022-05-17,TbTbLg,-1879.372667,8,DC,10259
2022-05-17,YKY,-1878.926881,8,DC,12365
2022-05-17,DgTbO,-1878.583769,12,DC,817
2022-05-17,RbDgY,-1876.807686,8,DC,9260
2022-05-17,RRO,-1876.463761,9,DC,8812
2022-05-17,LbOW,-1875.150673,3,DC,6415
2022-05-17,DgTbO,-1872.332748,33,DC,818
2022-05-17,YKY,-1872.116702,166,DC,12366
2022-05-17,TbTbLg,-1871.306458,60,DC,10260
2022-05-17,RbDgY,-1870.176316,9,DC,9261
2022-05-17,LbOW,-1869.295826,9,DC,6416
2022-05-17,DgTbO,-1867.069533,8,DC,819
2022-05-17,YKY,-1863.753822,9,DC,12367
2022-05-17,RbDgY,-1862.169853,9,DC,9262
2022-05-17,RRO,-1862.013254,9,DC,8813
2022-05-17,LbOW,-1861.612487,9,DC,6417
2022-05-17,DgTbO,-1860.85605,32,DC,820
2022-05-17,YKY,-1856.474224,3,DC,12368
2022-05-17,TbTbLg,-1856.468092,9,DC,10261
2022-05-17,LbOW,-1854.615445,3,DC,6418
2022-05-17,RbDgY,-1854.407587,3,DC,9263
2022-05-17,DgTbO,-1854.167932,8,DC,821
2022-05-17,YKY,-1851.014526,166,DC,12369
2022-05-17,DgTbO,-1848.630149,12,DC,822
2022-05-17,LbOW,-1848.616571,8,DC,6419
2022-05-17,RbDgY,-1847.178181,8,DC,9264
2022-05-17,YKY,-1844.464332,8,DC,12370
2022-05-17,LbOW,-1842.891282,17,DC,6420
2022-05-17,DgTbO,-1842.765539,12,DC,823
2022-05-17,RbDgY,-1840.812553,8,DC,9265
2022-05-17,YKY,-1837.293061,17,DC,12371
2022-05-17,DgTbO,-1836.021569,20,DC,824
2022-05-17,LbOW,-1835.025608,17,DC,6421
2022-05-17,RbDgY,-1833.952228,17,DC,9266
2022-05-17,YKY,-1831.489347,169,DC,12372
2022-05-17,DgTbO,-1830.493529,33,DC,825
2022-05-17,LbOW,-1829.885786,3,DC,6422
2022-05-17,RbDgY,-1827.416623,3,DC,9267
2022-05-17,RRO,-1826.75839,97,DC,8814
2022-05-17,YKY,-1825.290393,3,DC,12373
2022-05-17,LbOW,-1824.96674,5,DC,6423
2022-05-17,DgTbO,-1823.984114,33,DC,826
2022-05-17,RbDgY,-1821.680256,90,DC,9268
2022-05-17,LbOW,-1820.268451,116,DC,6424
2022-05-17,YKY,-1819.975131,1,DC,12374
2022-05-17,RRO,-1819.189021,30,DC,8815
2022-05-17,DgTbO,-1817.990358,8,DC,827
2022-05-17,LbOW,-1816.544374,10,DC,6425
2022-05-17,RbDgY,-1815.311163,20,DC,9269
2022-05-17,YKY,-1814.262668,16,DC,12375
2022-05-17,DgTbO,-1810.360939,4,DC,828
2022-05-17,RbDgY,-1809.054445,5,DC,9270
2022-05-17,LbOW,-1808.645064,5,DC,6426
2022-05-17,RRO,-1808.519729,12,DC,8816
2022-05-17,YKY,-1807.820802,5,DC,12376
2022-05-17,DgTbO,-1804.506158,32,DC,829
2022-05-17,RbDgY,-1803.129385,16,DC,9271
2022-05-17,YKY,-1799.515705,16,DC,12377
2022-05-17,LbOW,-1799.36844,13,DC,6427
2022-05-17,RRO,-1798.544238,97,DC,8817
2022-05-17,DgTbO,-1797.959212,11,DC,830
2022-05-17,RbDgY,-1796.761659,5,DC,9272
2022-05-17,YKY,-1793.088283,13,DC,12378
2022-05-17,DgTbO,-1791.542126,10,DC,831
2022-05-17,RbDgY,-1789.26167,21,DC,9273
2022-05-17,YKY,-1786.826954,10,DC,12379
2022-05-17,LbOW,-1785.993409,10,DC,6428
2022-05-17,RRO,-1785.724163,10,DC,8818
2022-05-17,DgTbO,-1785.030108,7,DC,832
2022-05-17,RbDgY,-1784.12891,13,DC,9274
2022-05-17,YKY,-1780.161211,21,DC,12380
2022-05-17,LbOW,-1780.090507,21,DC,6429
2022-05-17,DgTbO,-1779.39474,33,DC,833
2022-05-17,RbDgY,-1777.46842,21,DC,9275
2022-05-17,TbTbLg,-1774.462576,1,DC,10267
2022-05-17,LbOW,-1773.237437,29,DC,6430
2022-05-17,YKY,-1772.873051,1,DC,12381
2022-05-17,DgTbO,-1772.825691,20,DC,834
2022-05-17,RRO,-1771.943425,97,DC,8819
2022-05-17,RbDgY,-1771.704301,13,DC,9276
2022-05-17,LbOW,-1768.953426,NA,DC,6431
2022-05-17,TbTbLg,-1768.09709,17,DC,10268
2022-05-17,DgTbO,-1767.482486,7,DC,835
2022-05-17,YKY,-1766.475852,27,DC,12382
2022-05-17,LbOW,-1764.575012,9,DC,6432
2022-05-17,RbDgY,-1764.023925,9,DC,9277
2022-05-17,RRO,-1762.337499,12,DC,8820
2022-05-17,DgTbO,-1761.767445,1,DC,836
2022-05-17,YKY,-1761.767223,19,DC,12383
2022-05-17,TbTbLg,-1760.905878,20,DC,10269
2022-05-17,LbOW,-1760.011065,8,DC,6433
2022-05-17,RbDgY,-1756.379605,27,DC,9278
2022-05-17,YKY,-1755.61423,27,DC,12384
2022-05-17,DgTbO,-1755.044159,153,DC,837
2022-05-17,TbTbLg,-1754.293908,64,DC,10270
2022-05-17,LbOW,-1753.628303,5,DC,6434
2022-05-17,RRO,-1752.334256,12,DC,8821
2022-05-17,RbDgY,-1750.447606,8,DC,9279
2022-05-17,YKY,-1749.966764,169,DC,12385
2022-05-17,DgTbO,-1748.578275,153,DC,838
2022-05-17,LbOW,-1745.767312,17,DC,6435
2022-05-17,RRO,-1744.404109,98,DC,8822
2022-05-17,YKY,-1743.589894,17,DC,12386
2022-05-17,RbDgY,-1743.552592,17,DC,9280
2022-05-17,DgTbO,-1742.536051,33,DC,839
2022-05-17,LbOW,-1740.805075,21,DC,6436
2022-05-17,DgTbO,-1735.324213,20,DC,840
2022-05-17,RbDgY,-1734.540117,21,DC,9281
2022-05-17,YKY,-1734.100419,21,DC,12387
2022-05-17,LbOW,-1733.999971,9,DC,6437
2022-05-17,RRO,-1733.845826,10,DC,8823
2022-05-17,DgTbO,-1729.118578,7,DC,841
2022-05-17,YKY,-1728.474617,165,DC,12388
2022-05-17,LbOW,-1728.245888,8,DC,6438
2022-05-17,RbDgY,-1727.090062,22,DC,9282
2022-05-17,RRO,-1724.659901,5,DC,8824
2022-05-17,YKY,-1723.311013,13,DC,12389
2022-05-17,LbOW,-1723.043614,118,DC,6439
2022-05-17,DgTbO,-1722.482709,10,DC,842
2022-05-17,RbDgY,-1720.908295,16,DC,9283
2022-05-17,TbTbLg,-1720.451525,16,DC,10271
2022-05-17,LbOW,-1718.720982,13,DC,6440
2022-05-17,YKY,-1718.364064,16,DC,12390
2022-05-17,DgTbO,-1716.40271,10,DC,843
2022-05-17,RRO,-1715.385149,10,DC,8825
2022-05-17,TbTbLg,-1715.003838,10,DC,10273
2022-05-17,RbDgY,-1714.242235,22,DC,9284
2022-05-17,YKY,-1713.121021,21,DC,12391
2022-05-17,LbOW,-1713.023138,10,DC,6441
2022-05-17,TbTbLg,-1708.780433,13,DC,10274
2022-05-17,DgTbO,-1708.385452,7,DC,844
2022-05-17,YKY,-1707.011358,10,DC,12392
2022-05-17,RbDgY,-1706.58961,13,DC,9285
2022-05-17,LbOW,-1706.501197,29,DC,6442
2022-05-17,TbTbLg,-1703.25919,5,DC,10275
2022-05-17,DgTbO,-1702.478465,8,DC,845
2022-05-17,LbOW,-1701.615738,13,DC,6443
2022-05-17,YKY,-1700.670598,8,DC,12393
2022-05-17,RbDgY,-1698.549823,21,DC,9286
2022-05-17,DgTbO,-1696.361326,4,DC,846
2022-05-17,LbOW,-1695.017018,9,DC,6444
2022-05-17,YKY,-1694.134848,5,DC,12394
2022-05-17,RbDgY,-1692.333367,16,DC,9287
2022-05-17,LbOW,-1691.076966,NA,DC,6445
2022-05-17,DgTbO,-1690.011516,15,DC,847
2022-05-17,TbTbLg,-1689.942859,16,DC,10276
2022-05-17,YKY,-1689.173449,16,DC,12395
2022-05-17,RbDgY,-1686.291727,5,DC,9288
2022-05-17,LbOW,-1686.042712,5,DC,6446
2022-05-17,TbTbLg,-1685.093246,17,DC,10278
2022-05-17,YKY,-1684.168725,21,DC,12396
2022-05-17,DgTbO,-1683.337291,1,DC,848
2022-05-17,RRO,-1683.188579,97,DC,8826
2022-05-17,LbOW,-1681.603573,17,DC,6447
2022-05-17,TbTbLg,-1680.071122,21,DC,10279
2022-05-17,RbDgY,-1679.284337,13,DC,9289
2022-05-17,YKY,-1678.766801,27,DC,12397
2022-05-17,DgTbO,-1678.100183,20,DC,849
2022-05-17,LbOW,-1676.372565,21,DC,6448
2022-05-17,TbTbLg,-1674.118519,18,DC,10280
2022-05-17,DgTbO,-1672.980233,10,DC,850
2022-05-17,YKY,-1672.563255,1,DC,12398
2022-05-17,LbOW,-1672.254963,3,DC,6449
2022-05-17,RbDgY,-1672.01467,21,DC,9290
2022-05-17,TbTbLg,-1667.617487,3,DC,10281
2022-05-17,YKY,-1667.081892,166,DC,12399
2022-05-17,LbOW,-1666.755213,8,DC,6450
2022-05-17,DgTbO,-1666.169028,10,DC,851
2022-05-17,RbDgY,-1665.14604,3,DC,9291
2022-05-17,RRO,-1665.00679,12,DC,8827
2022-05-17,TbTbLg,-1661.862062,9,DC,10282
2022-05-17,LbOW,-1660.401245,9,DC,6451
2022-05-17,YKY,-1660.213938,9,DC,12400
2022-05-17,RbDgY,-1659.63169,8,DC,9292
2022-05-17,DgTbO,-1658.447314,7,DC,852
2022-05-17,TbTbLg,-1654.646225,60,DC,10283
2022-05-17,LbOW,-1653.548175,10,DC,6452
2022-05-17,RRO,-1653.17885,12,DC,8828
2022-05-17,YKY,-1652.963229,166,DC,12401
2022-05-17,RbDgY,-1652.090073,9,DC,9293
2022-05-17,DgTbO,-1651.789807,12,DC,853
2022-05-17,TbTbLg,-1647.627566,9,DC,10284
2022-05-17,LbOW,-1647.22778,29,DC,6453
